Station,Date,Discharge,Longitude,Latitude
USGS-03453500,2021-12-06,1270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-07,1260.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-08,1250.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-09,1260.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-10,1290.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-11,1270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-12,1450.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-13,1500.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-14,1380.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-15,1290.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-16,1250.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-17,1240.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-18,1270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-19,1520.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-20,1650.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-21,1500.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-22,1390.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-23,1350.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-24,1300.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-25,1270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-26,1260.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-27,1250.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-28,1240.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-29,1250.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-30,1510.0,-82.6608333333333,35.7863888888889
USGS-03453500,2021-12-31,1500.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-01,1430.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-02,2260.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-03,4250.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-04,3600.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-05,2620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-06,2160.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-07,1960.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-08,1770.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-09,1720.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-10,2330.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-11,2220.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-12,1930.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-13,1790.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-14,1710.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-15,1620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-16,1660.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-17,1880.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-18,1810.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-19,1670.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-20,1980.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-21,2270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-22,2100.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-23,1910.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-24,1810.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-25,1760.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-26,1750.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-27,1730.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-28,1690.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-29,1660.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-30,1570.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-01-31,1550.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-01,1520.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-02,1490.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-03,2010.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-04,9870.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-05,9300.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-06,7890.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-07,6760.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-08,4120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-09,3280.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-10,2910.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-11,2620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-12,2420.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-13,2250.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-14,2110.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-15,1990.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-16,1900.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-17,1860.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-18,3550.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-19,3760.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-20,2840.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-21,2450.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-22,2310.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-23,5720.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-24,4790.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-25,3920.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-26,3410.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-27,4160.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-02-28,4490.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-01,3610.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-02,3110.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-03,2780.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-04,2540.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-05,2350.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-06,2230.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-07,2200.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-08,2490.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-09,4770.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-10,5380.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-11,4020.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-12,3710.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-13,3370.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-14,3010.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-15,2770.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-16,3110.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-17,4040.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-18,3460.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-19,3150.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-20,2900.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-21,2640.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-22,2480.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-23,3610.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-24,7900.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-25,7810.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-26,7060.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-27,4880.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-28,3640.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-29,3300.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-30,3060.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-03-31,3850.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-01,5220.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-02,4320.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-03,3560.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-04,3260.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-05,3170.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-06,3850.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-07,3940.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-08,3350.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-09,3110.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-10,2940.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-11,2780.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-12,3060.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-13,3120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-14,2860.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-15,2680.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-16,2620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-17,2530.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-18,3370.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-19,3990.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-20,3180.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-21,2810.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-22,2640.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-23,2530.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-24,2420.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-25,2330.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-26,2310.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-27,2260.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-28,2120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-29,2050.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-04-30,2000.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-01,1960.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-02,1930.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-03,1880.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-04,1920.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-05,1810.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-06,2010.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-07,2620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-08,2150.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-09,1890.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-10,1790.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-11,1730.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-12,1670.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-13,1660.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-14,1740.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-15,1960.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-16,1960.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-17,1790.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-18,1620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-19,1650.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-20,1580.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-21,1480.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-22,1750.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-23,4300.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-24,7380.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-25,5080.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-26,5590.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-27,15900.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-28,9990.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-29,8330.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-30,7570.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-05-31,5020.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-01,3810.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-02,3450.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-03,3380.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-04,3220.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-05,2890.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-06,2600.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-07,2440.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-08,2400.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-09,2620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-10,2310.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-11,2120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-12,2030.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-13,1950.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-14,2110.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-15,2060.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-16,1860.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-17,2000.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-18,2080.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-19,1730.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-20,1590.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-21,1500.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-22,1450.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-23,1400.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-24,1350.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-25,1350.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-26,1410.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-27,1490.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-28,1410.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-29,1340.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-06-30,1490.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-01,1420.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-02,1560.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-03,1860.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-04,1960.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-05,2080.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-06,2680.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-07,2340.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-08,2330.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-09,1960.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-10,3130.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-11,2540.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-12,2180.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-13,2550.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-14,2290.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-15,1710.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-16,1620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-17,1570.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-18,1580.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-19,1630.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-20,1910.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-21,1700.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-22,1420.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-23,1300.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-24,1300.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-25,1210.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-26,1380.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-27,1420.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-28,1330.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-29,2180.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-30,1540.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-07-31,3700.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-01,2580.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-02,1810.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-03,1530.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-04,1500.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-05,1750.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-06,2030.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-07,3110.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-08,2580.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-09,1950.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-10,1990.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-11,1740.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-12,2330.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-13,2120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-14,1660.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-15,1440.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-16,1360.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-17,1530.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-18,1530.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-19,1480.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-20,1670.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-21,1810.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-22,2510.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-23,2160.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-24,1600.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-25,1550.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-26,1460.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-27,1930.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-28,1530.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-29,1350.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-30,1280.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-08-31,1270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-01,1160.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-02,1080.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-03,1050.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-04,1330.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-05,4600.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-06,7470.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-07,6620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-08,6070.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-09,4220.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-10,3290.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-11,4620.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-12,3530.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-13,2830.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-14,2350.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-15,2100.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-16,1930.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-17,1790.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-18,1690.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-19,1610.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-20,1550.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-21,1470.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-22,1410.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-23,1340.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-24,1280.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-25,1250.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-26,1270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-27,1210.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-28,1150.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-29,1110.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-09-30,1120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-01,1450.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-02,1330.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-03,1180.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-04,1120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-05,1080.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-06,1050.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-07,1030.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-08,1000.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-09,980.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-10,975.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-11,965.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-12,961.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-13,964.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-14,964.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-15,912.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-16,913.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-17,1120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-18,999.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-19,878.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-20,890.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-21,896.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-22,898.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-23,894.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-24,895.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-25,888.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-26,902.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-27,924.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-28,930.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-29,898.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-30,897.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-10-31,932.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-01,1180.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-02,1220.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-03,992.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-04,954.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-05,950.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-06,1140.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-07,1320.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-08,1220.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-09,1040.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-10,976.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-11,3270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-12,6760.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-13,5000.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-14,2590.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-15,2020.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-16,2490.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-17,2380.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-18,1930.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-19,1710.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-20,1580.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-21,1470.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-22,1400.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-23,1360.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-24,1320.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-25,1290.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-26,1270.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-27,1290.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-28,1570.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-29,1500.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-11-30,3560.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-01,4460.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-02,2940.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-03,2260.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-04,2010.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-05,1850.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-06,2160.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-07,2700.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-08,3120.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-09,3520.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-10,3230.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-11,2780.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-12,2470.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-13,2240.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-14,2060.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-15,4290.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-16,6310.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-17,5390.0,-82.6608333333333,35.7863888888889
USGS-03453500,2022-12-18,3610.0,-82.6608333333333,35.7863888888889
